C:\Behvdata\clash\clashMEG	 April 15, 2014 13:30:04	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
         3.000000 	        14.000000 	        59.000000 	        44.000000 	         1.000000 	         2.000000 	        20.000000 	         0.607993 	         4.000000 	         6.000000 	        40.000000 	         1.000000 	         1.000000 	         2.451978 	         1.000000 	         0.000000 	       324.000000 	        59.065179 	        41.578601 	     17987.826429 	       107.582537 	       109.795232 	       110.461710 	       110.874926 	       112.887675 	       115.406951 	         1.000000 	         2.200000 	         0.400000 	         2.000000 	  
         3.000000 	        15.000000 	        61.000000 	        42.000000 	         2.000000 	         2.000000 	        20.000000 	         0.741893 	        34.000000 	         2.000000 	         8.000000 	         8.000000 	         2.000000 	         1.572069 	         0.000000 	         0.000000 	       324.000000 	        60.401639 	        40.759390 	     17987.826429 	       116.513302 	       118.725964 	       119.525780 	       119.938999 	       121.751811 	       123.378006 	         1.100000 	         2.200000 	         0.400000 	         1.800000 	  
         3.000000 	        16.000000 	        65.000000 	        40.000000 	         1.000000 	         1.000000 	        20.000000 	         1.216002 	        13.000000 	         6.000000 	        52.000000 	         5.000000 	         2.000000 	         1.133952 	         0.000000 	         0.000000 	       304.000000 	        64.078165 	        39.050723 	     17987.826429 	       124.391050 	       126.603751 	       127.883391 	       128.496544 	       130.309362 	       131.509017 	         1.000000 	         2.200000 	         0.600000 	         1.800000 	  
         3.000000 	        17.000000 	        64.000000 	        35.000000 	         2.000000 	         1.000000 	        20.000000 	         0.948443 	        26.000000 	         9.000000 	        38.000000 	         3.000000 	         1.000000 	         1.325470 	         1.000000 	         1.000000 	       330.000000 	        62.191018 	        42.086295 	     17987.826429 	       132.322120 	       134.134936 	       135.147976 	       135.561188 	       137.573952 	       138.960217 	         0.800000 	         1.800000 	         0.400000 	         2.000000 	  
         3.000000 	        18.000000 	        50.000000 	        43.000000 	         1.000000 	         1.000000 	        20.000000 	         3.228469 	        35.000000 	         5.000000 	        15.000000 	         6.000000 	         1.000000 	         1.960610 	         1.000000 	         1.000000 	       365.000000 	        57.603649 	        42.939470 	     17987.826429 	       140.066561 	       141.879384 	       145.171774 	       145.784930 	       147.890997 	       149.917078 	         1.100000 	         1.800000 	         0.600000 	         2.100000 	  
         3.000000 	        19.000000 	        58.000000 	        50.000000 	         2.000000 	         1.000000 	        20.000000 	         0.679641 	        12.000000 	         2.000000 	        46.000000 	         6.000000 	         2.000000 	         1.629074 	         0.000000 	         1.000000 	       411.000000 	        54.590595 	        45.083525 	     17987.826429 	       150.823492 	       152.836249 	       153.569368 	       154.075894 	       156.181955 	       157.874806 	         0.900000 	         2.000000 	         0.500000 	         2.100000 	  
         3.000000 	        20.000000 	        51.000000 	        43.000000 	         2.000000 	         1.000000 	        20.000000 	         1.175712 	        41.000000 	         9.000000 	        10.000000 	         6.000000 	         1.000000 	         1.941771 	         1.000000 	         1.000000 	       452.000000 	        51.760472 	        45.507995 	     17987.826429 	       159.087789 	       161.300241 	       162.540139 	       163.153296 	       164.966109 	       166.965540 	         1.200000 	         2.200000 	         0.600000 	         1.800000 	  
         3.000000 	        21.000000 	        43.000000 	        44.000000 	         1.000000 	         1.000000 	        20.000000 	         2.758536 	        30.000000 	         2.000000 	        13.000000 	         4.000000 	         1.000000 	         2.949706 	         0.000000 	         1.000000 	       452.000000 	        49.516516 	        50.369936 	     17987.826429 	       168.071886 	       169.884696 	       172.697232 	       173.203745 	       175.309818 	       178.322289 	         1.100000 	         1.800000 	         0.500000 	         2.100000 	  
         3.000000 	        22.000000 	        49.000000 	        50.000000 	         2.000000 	         1.000000 	        20.000000 	         1.239391 	        34.000000 	         6.000000 	        15.000000 	         1.000000 	         1.000000 	         0.933748 	         1.000000 	         0.000000 	       486.000000 	        49.463560 	        52.232636 	     17987.826429 	       179.135386 	       180.948195 	       182.241168 	       182.747690 	       184.653553 	       185.653522 	         0.800000 	         1.800000 	         0.500000 	         1.900000 	  
         3.000000 	        23.000000 	        43.000000 	        54.000000 	         2.000000 	         1.000000 	        20.000000 	         0.996052 	         9.000000 	         7.000000 	        34.000000 	         1.000000 	         1.000000 	         1.176195 	         1.000000 	         0.000000 	       495.000000 	        46.692413 	        54.908654 	     17987.826429 	       186.866510 	       189.079200 	       190.132235 	       190.638764 	       192.451571 	       193.691216 	         1.200000 	         2.200000 	         0.500000 	         1.800000 	  
         3.000000 	        24.000000 	        41.000000 	        63.000000 	         1.000000 	         1.000000 	        20.000000 	         0.574852 	        12.000000 	         2.000000 	        29.000000 	         4.000000 	         2.000000 	         0.740343 	         0.000000 	         0.000000 	       495.000000 	        42.385192 	        55.747077 	     17987.826429 	       194.904211 	       196.916960 	       197.556784 	       198.169941 	       200.182689 	       200.982465 	         1.200000 	         2.000000 	         0.600000 	         2.000000 	  
         3.000000 	        25.000000 	        47.000000 	        57.000000 	         2.000000 	         1.000000 	        20.000000 	         0.683337 	         5.000000 	         6.000000 	        42.000000 	         5.000000 	         2.000000 	         1.121174 	         0.000000 	         1.000000 	       537.000000 	        41.854303 	        58.786900 	     17987.826429 	       201.995503 	       203.808322 	       204.554780 	       204.967988 	       207.074062 	       208.260379 	         1.000000 	         1.800000 	         0.400000 	         2.100000 	  
         3.000000 	        26.000000 	        42.000000 	        66.000000 	         2.000000 	         1.000000 	        20.000000 	         0.796623 	        34.000000 	         3.000000 	         8.000000 	         6.000000 	         2.000000 	         1.726549 	         1.000000 	         0.000000 	       537.000000 	        41.824345 	        63.899630 	     17987.826429 	       209.273424 	       211.286186 	       212.139275 	       212.552483 	       214.765199 	       216.551347 	         1.000000 	         2.000000 	         0.400000 	         2.200000 	  
         3.000000 	        27.000000 	        39.000000 	        64.000000 	         1.000000 	         2.000000 	        20.000000 	         0.818341 	        58.000000 	         4.000000 	         6.000000 	         7.000000 	         2.000000 	         3.147521 	         1.000000 	         1.000000 	       523.000000 	        37.190093 	        64.394764 	     17987.826429 	       217.564387 	       219.777093 	       220.656841 	       221.163352 	       223.176108 	       226.388531 	         1.000000 	         2.200000 	         0.500000 	         2.000000 	  
         3.000000 	        28.000000 	        41.000000 	        57.000000 	         1.000000 	         2.000000 	         5.000000 	         0.781382 	        17.000000 	         9.000000 	        40.000000 	         6.000000 	         2.000000 	         2.370833 	         1.000000 	         1.000000 	       563.000000 	        41.037246 	        59.830776 	     17987.826429 	       227.201627 	       229.414334 	       230.254083 	       230.867003 	       232.880000 	       235.305976 	         0.800000 	         2.200000 	         0.600000 	         2.000000 	  
         3.000000 	        29.000000 	        48.000000 	        54.000000 	         1.000000 	         2.000000 	         5.000000 	         0.561743 	        38.000000 	         9.000000 	        16.000000 	         4.000000 	         1.000000 	         1.170778 	         1.000000 	         0.000000 	       601.000000 	        43.481662 	        56.746937 	     17987.826429 	       236.412327 	       238.225146 	       238.851626 	       239.358155 	       241.264270 	       242.490590 	         1.100000 	         1.800000 	         0.500000 	         1.900000 	  
         3.000000 	        30.000000 	        52.000000 	        58.000000 	         2.000000 	         2.000000 	         5.000000 	         1.218168 	        23.000000 	         1.000000 	        35.000000 	         6.000000 	         2.000000 	         0.944493 	         0.000000 	         1.000000 	       636.000000 	        46.797749 	        55.801639 	     17987.826429 	       243.396994 	       249.408605 	       250.688239 	       251.101458 	       253.314159 	       254.313867 	         0.900000 	         6.000000 	         0.400000 	         2.200000 	  
         3.000000 	        31.000000 	        52.000000 	        52.000000 	         1.000000 	         2.000000 	         5.000000 	         0.687352 	        42.000000 	         3.000000 	        10.000000 	         2.000000 	         1.000000 	         1.398107 	         0.000000 	         0.000000 	       636.000000 	        47.237919 	        54.173460 	     17987.826429 	       255.526855 	       257.739561 	       258.486011 	       258.992524 	       261.005294 	       262.458205 	         1.200000 	         2.200000 	         0.500000 	         2.000000 	  
         3.000000 	        32.000000 	        54.000000 	        54.000000 	         1.000000 	         2.000000 	         5.000000 	         0.742741 	        11.000000 	         8.000000 	        43.000000 	         7.000000 	         2.000000 	         0.699199 	         1.000000 	         1.000000 	       679.000000 	        50.483084 	        52.060710 	     17987.826429 	       263.471250 	       265.484008 	       266.283780 	       266.790304 	       268.896361 	       269.656142 	         1.000000 	         2.000000 	         0.500000 	         2.100000 	  
         3.000000 	        33.000000 	        53.000000 	        47.000000 	         2.000000 	         2.000000 	         5.000000 	         0.864967 	        19.000000 	         2.000000 	        28.000000 	         1.000000 	         1.000000 	         2.026500 	         0.000000 	         0.000000 	       679.000000 	        51.729291 	        50.320176 	     17987.826429 	       270.669189 	       272.482011 	       273.401744 	       273.814959 	       275.921013 	       278.013754 	         1.000000 	         1.800000 	         0.400000 	         2.100000 	  
         3.000000 	        34.000000 	        50.000000 	        53.000000 	         2.000000 	         2.000000 	         5.000000 	         0.859636 	        32.000000 	         2.000000 	        21.000000 	         5.000000 	         2.000000 	         1.167272 	         0.000000 	         0.000000 	       679.000000 	        53.588350 	        50.317509 	     17987.826429 	       279.026794 	       281.239496 	       282.159236 	       282.665761 	       284.771817 	       285.998140 	         1.000000 	         2.200000 	         0.500000 	         2.100000 	  
         3.000000 	        35.000000 	        57.000000 	        60.000000 	         1.000000 	         2.000000 	         5.000000 	         0.811501 	         6.000000 	         9.000000 	        54.000000 	         1.000000 	         1.000000 	         1.457613 	         1.000000 	         0.000000 	       685.000000 	        54.841198 	        48.716909 	     17987.826429 	       286.811238 	       288.824000 	       289.690411 	       290.196940 	       292.409626 	       293.929205 	         0.800000 	         2.000000 	         0.500000 	         2.200000 	  
         3.000000 	        36.000000 	        58.000000 	        55.000000 	         2.000000 	         2.000000 	         5.000000 	         0.883129 	        22.000000 	         7.000000 	        33.000000 	         8.000000 	         2.000000 	         1.089436 	         1.000000 	         0.000000 	       685.000000 	        55.443425 	        47.982876 	     17987.826429 	       294.835614 	       297.048310 	       297.994710 	       298.501220 	       300.314036 	       301.460383 	         0.900000 	         2.200000 	         0.500000 	         1.800000 	  
         3.000000 	        37.000000 	        60.000000 	        51.000000 	         1.000000 	         2.000000 	         5.000000 	         1.244506 	        31.000000 	         4.000000 	        20.000000 	         8.000000 	         2.000000 	         1.186802 	         1.000000 	         1.000000 	       705.000000 	        57.789365 	        46.198370 	     17987.826429 	       302.473423 	       304.486177 	       305.792478 	       306.298931 	       308.111815 	       309.364783 	         1.000000 	         2.000000 	         0.500000 	         1.800000 	  
         3.000000 	        38.000000 	        63.000000 	        48.000000 	         1.000000 	         2.000000 	         5.000000 	         1.095477 	        14.000000 	         5.000000 	        34.000000 	         8.000000 	         2.000000 	         0.903930 	         1.000000 	         1.000000 	       739.000000 	        60.923074 	        44.323593 	     17987.826429 	       310.471134 	       312.283953 	       313.443446 	       313.856834 	       315.762956 	       316.722674 	         1.100000 	         1.800000 	         0.400000 	         1.900000 	  
         3.000000 	        39.000000 	        65.000000 	        40.000000 	         1.000000 	         2.000000 	         5.000000 	         0.630073 	         8.000000 	         4.000000 	        32.000000 	         1.000000 	         1.000000 	         1.218596 	         0.000000 	         1.000000 	       739.000000 	        63.479691 	        42.772582 	     17987.826429 	       317.935668 	       320.148358 	       320.841503 	       321.454655 	       323.560719 	       324.840348 	         1.200000 	         2.200000 	         0.600000 	         2.100000 	  
         3.000000 	        40.000000 	        61.000000 	        36.000000 	         2.000000 	         2.000000 	         5.000000 	         0.537017 	         7.000000 	         6.000000 	        29.000000 	         4.000000 	         2.000000 	         1.815097 	         1.000000 	         0.000000 	       739.000000 	        65.889095 	        40.367854 	     17987.826429 	       325.853397 	       327.666212 	       328.266044 	       328.679261 	       330.891952 	       332.771422 	         1.000000 	         1.800000 	         0.400000 	         2.200000 	  
         3.000000 	        41.000000 	        64.000000 	        37.000000 	         2.000000 	         2.000000 	         5.000000 	         0.797869 	         7.000000 	         1.000000 	        30.000000 	         3.000000 	         2.000000 	         0.734099 	         0.000000 	         0.000000 	       739.000000 	        68.503916 	        38.618449 	     17987.826429 	       333.984411 	       335.797221 	       336.650307 	       337.063527 	       338.876338 	       339.676107 	         1.200000 	         1.800000 	         0.400000 	         1.800000 	  
         3.000000 	        42.000000 	        69.000000 	        36.000000 	         1.000000 	         2.000000 	         5.000000 	         0.831333 	         4.000000 	         9.000000 	        32.000000 	         7.000000 	         2.000000 	         1.489066 	         0.000000 	         0.000000 	       739.000000 	        68.076419 	        38.126003 	     17987.826429 	       340.782462 	       342.595281 	       343.488358 	       344.101509 	       346.314214 	       347.860181 	         1.100000 	         1.800000 	         0.600000 	         2.200000 	  
         3.000000 	        43.000000 	        69.000000 	        35.000000 	         2.000000 	         2.000000 	         5.000000 	         0.796848 	        31.000000 	         1.000000 	         4.000000 	         7.000000 	         2.000000 	         1.450963 	         0.000000 	         1.000000 	       743.000000 	        71.517952 	        38.392785 	     17987.826429 	       348.873483 	       351.086177 	       351.939273 	       352.445692 	       354.551603 	       356.058086 	         1.000000 	         2.200000 	         0.500000 	         2.100000 	  
         3.000000 	        44.000000 	        80.000000 	        41.000000 	         2.000000 	         2.000000 	         5.000000 	         0.702978 	         4.000000 	         4.000000 	        37.000000 	         1.000000 	         1.000000 	         1.988728 	         0.000000 	         0.000000 	       743.000000 	        72.835616 	        37.574684 	     17987.826429 	       356.871192 	       358.883948 	       359.643727 	       360.056946 	       361.869754 	       363.922507 	         0.800000 	         2.000000 	         0.400000 	         1.800000 	  
         3.000000 	        45.000000 	        73.000000 	        40.000000 	         2.000000 	         2.000000 	         5.000000 	         0.734959 	        12.000000 	         2.000000 	        28.000000 	         4.000000 	         2.000000 	         0.884560 	         0.000000 	         1.000000 	       771.000000 	        75.962434 	        37.741112 	     17987.826429 	       364.735602 	       366.748366 	       367.548139 	       367.961351 	       370.174053 	       371.120443 	         0.800000 	         2.000000 	         0.400000 	         2.200000 	  
         3.000000 	        46.000000 	        83.000000 	        30.000000 	         1.000000 	         2.000000 	         5.000000 	         1.200163 	        12.000000 	         8.000000 	        18.000000 	         2.000000 	         1.000000 	         0.990689 	         1.000000 	         0.000000 	       783.000000 	        77.212774 	        36.779929 	     17987.826429 	       372.133491 	       374.146242 	       375.412555 	       376.025709 	       378.131770 	       379.184808 	         1.000000 	         2.000000 	         0.600000 	         2.100000 	  
         3.000000 	        47.000000 	        84.000000 	        30.000000 	         1.000000 	         2.000000 	         5.000000 	         1.666778 	         6.000000 	         6.000000 	        24.000000 	         9.000000 	         2.000000 	         1.587461 	         1.000000 	         1.000000 	       807.000000 	        77.810892 	        34.578584 	     17987.826429 	       380.291157 	       382.503854 	       384.236693 	       384.849852 	       404.830804 	       406.483659 	         1.100000 	         2.200000 	         0.600000 	         2.100000 	  
         3.000000 	        48.000000 	        78.000000 	        30.000000 	         1.000000 	         2.000000 	         5.000000 	         2.252713 	         6.000000 	         7.000000 	        24.000000 	         9.000000 	         2.000000 	         0.748206 	         0.000000 	         1.000000 	       831.000000 	        79.020462 	        35.007244 	     17987.826429 	       407.296768 	       409.109575 	       411.428909 	       412.042077 	       414.054831 	       414.867930 	         0.800000 	         1.800000 	         0.600000 	         2.000000 	  
         3.000000 	        49.000000 	        78.000000 	        37.000000 	         1.000000 	         1.000000 	         5.000000 	         0.656025 	        62.000000 	         2.000000 	        16.000000 	         8.000000 	         2.000000 	         1.483526 	         1.000000 	         0.000000 	       826.000000 	        79.161033 	        33.096405 	     17987.826429 	       415.774332 	       417.987033 	       418.706827 	       419.213347 	       421.119477 	       422.665700 	         0.900000 	         2.200000 	         0.500000 	         1.900000 	  
         3.000000 	        50.000000 	        80.000000 	        37.000000 	         1.000000 	         1.000000 	        20.000000 	         1.862880 	        24.000000 	         1.000000 	        56.000000 	         4.000000 	         2.000000 	         0.872465 	         0.000000 	         1.000000 	       882.000000 	        75.962986 	        37.349250 	     17987.826429 	       423.478797 	       425.291616 	       427.211068 	       427.717590 	       429.530405 	       430.463462 	         0.800000 	         1.800000 	         0.500000 	         1.800000 	  
         3.000000 	        51.000000 	        77.000000 	        40.000000 	         2.000000 	         1.000000 	        20.000000 	         2.337853 	        23.000000 	         3.000000 	        54.000000 	         7.000000 	         2.000000 	         0.719859 	         0.000000 	         0.000000 	       882.000000 	        73.815970 	        39.842858 	     17987.826429 	       431.276574 	       433.489265 	       435.888586 	       436.301803 	       438.514496 	       439.300933 	         0.800000 	         2.200000 	         0.400000 	         2.200000 	  
         3.000000 	        52.000000 	        68.000000 	        44.000000 	         2.000000 	         1.000000 	        20.000000 	         0.611542 	        41.000000 	         1.000000 	        27.000000 	         3.000000 	         2.000000 	         1.466489 	         0.000000 	         1.000000 	       909.000000 	        71.995404 	        43.591505 	     17987.826429 	       440.114046 	       442.126793 	       442.793271 	       443.299800 	       445.512497 	       447.045397 	         0.800000 	         2.000000 	         0.500000 	         2.200000 	  
         3.000000 	        53.000000 	        76.000000 	        49.000000 	         2.000000 	         1.000000 	        20.000000 	         0.675748 	         8.000000 	         2.000000 	        68.000000 	         5.000000 	         2.000000 	         0.967088 	         1.000000 	         0.000000 	       909.000000 	        70.600157 	        44.534870 	     17987.826429 	       448.258383 	       450.271140 	       451.004262 	       451.417475 	       453.523539 	       454.549906 	         1.200000 	         2.000000 	         0.400000 	         2.100000 	  
         3.000000 	        54.000000 	        63.000000 	        41.000000 	         1.000000 	         1.000000 	        20.000000 	         0.749027 	        25.000000 	         9.000000 	        38.000000 	         2.000000 	         1.000000 	         1.173836 	         1.000000 	         1.000000 	       934.000000 	        67.437279 	        44.801261 	     17987.826429 	       455.456317 	       457.269137 	       458.082229 	       458.495453 	       460.508204 	       461.747844 	         0.900000 	         1.800000 	         0.400000 	         2.000000 	  
         3.000000 	        55.000000 	        72.000000 	        46.000000 	         1.000000 	         1.000000 	        20.000000 	         0.820588 	        14.000000 	         2.000000 	        58.000000 	         3.000000 	         2.000000 	         0.795537 	         0.000000 	         0.000000 	       934.000000 	        67.628939 	        46.953914 	     17987.826429 	       462.960844 	       465.173543 	       466.053289 	       466.466507 	       468.679197 	       469.532289 	         1.200000 	         2.200000 	         0.400000 	         2.200000 	  
         3.000000 	        56.000000 	        64.000000 	        47.000000 	         1.000000 	         1.000000 	        20.000000 	         1.644286 	        13.000000 	         8.000000 	        51.000000 	         3.000000 	         1.000000 	         1.066478 	         1.000000 	         1.000000 	       947.000000 	        65.338483 	        49.400776 	     17987.826429 	       470.345388 	       472.158201 	       473.864381 	       474.277600 	       476.183722 	       477.316731 	         0.800000 	         1.800000 	         0.400000 	         1.900000 	  
         3.000000 	        57.000000 	        66.000000 	        49.000000 	         2.000000 	         1.000000 	        20.000000 	         0.710220 	        46.000000 	         4.000000 	        20.000000 	         8.000000 	         2.000000 	         1.351453 	         0.000000 	         1.000000 	       967.000000 	        64.195198 	        50.446807 	     17987.826429 	       478.223140 	       480.235898 	       481.009011 	       481.622165 	       483.834871 	       485.247792 	         0.900000 	         2.000000 	         0.600000 	         2.200000 	  
         3.000000 	        58.000000 	        62.000000 	        57.000000 	         2.000000 	         1.000000 	        20.000000 	         0.624545 	        12.000000 	         4.000000 	        50.000000 	         2.000000 	         1.000000 	         2.218180 	         1.000000 	         0.000000 	       979.000000 	        61.185419 	        53.815461 	     17987.826429 	       486.260832 	       488.273593 	       488.953406 	       489.459922 	       491.472675 	       493.752020 	         1.000000 	         2.000000 	         0.500000 	         2.000000 	  
         3.000000 	        59.000000 	        52.000000 	        56.000000 	         1.000000 	         1.000000 	        20.000000 	         0.787359 	         5.000000 	         8.000000 	        47.000000 	         5.000000 	         2.000000 	         1.366342 	         0.000000 	         0.000000 	       979.000000 	        56.558648 	        56.075787 	     17987.826429 	       494.658434 	       496.471253 	       497.324340 	       497.737553 	       499.843614 	       501.269876 	         0.900000 	         1.800000 	         0.400000 	         2.100000 	  
         3.000000 	        60.000000 	        58.000000 	        64.000000 	         2.000000 	         1.000000 	        20.000000 	         2.387442 	         6.000000 	         7.000000 	        52.000000 	         6.000000 	         2.000000 	         1.095905 	         0.000000 	         1.000000 	      1031.000000 	        54.848031 	        59.117010 	     17987.826429 	       502.482866 	       508.494482 	       510.947103 	       511.453635 	       513.266440 	       514.426115 	         1.200000 	         6.000000 	         0.500000 	         1.800000 	  
         3.000000 	        61.000000 	        54.000000 	        58.000000 	         1.000000 	         2.000000 	        20.000000 	         0.050380 	         6.000000 	         7.000000 	        52.000000 	         4.000000 	         2.000000 	         3.068710 	         1.000000 	         1.000000 	      1063.000000 	        54.366777 	        59.562041 	     17987.826429 	       515.439158 	       517.451907 	       517.558548 	       518.065077 	       520.397741 	       523.530175 	         1.000000 	         2.000000 	         0.500000 	         2.000000 	  
         3.000000 	        62.000000 	        57.000000 	        58.000000 	         2.000000 	         2.000000 	        10.000000 	         1.061980 	        23.000000 	         5.000000 	        35.000000 	         3.000000 	         1.000000 	         2.196175 	         0.000000 	         0.000000 	      1063.000000 	        56.415845 	        56.986033 	     17987.826429 	       524.343262 	       526.555976 	       527.675654 	       528.288809 	       530.301572 	       532.554264 	         0.800000 	         2.200000 	         0.600000 	         2.000000 	  
         3.000000 	        63.000000 	        63.000000 	        51.000000 	         1.000000 	         2.000000 	        10.000000 	         0.688593 	        36.000000 	         5.000000 	        15.000000 	         6.000000 	         1.000000 	         1.201870 	         0.000000 	         1.000000 	      1063.000000 	        59.227517 	        56.131673 	     17987.826429 	       533.460663 	       535.473172 	       536.219878 	       536.726403 	       538.632516 	       539.898835 	         0.900000 	         2.000000 	         0.500000 	         1.900000 	  
